gameweek,season,week,favorite,underdog,spread,fav_implied_score,und_implied_score,total,favML,undML,favoritehome,spreadflag,spread_0to3,spread_35to7,spread_75to10,spread_105to14,spread_145plus,fav_as_fav_last_5_ats_percent,und_as_und_last_5_ats_percent,fav_last_5_percent,und_last_5_percent,fav_last_5_ats_percent,und_last_5_ats_percent,fav_score_last5,und_score_last5,fav_spread_diff_last5,und_spread_diff_last5,fav_passing_yds_last5,und_passing_yds_last5,fav_passing_yds_per_cmp_last5,und_passing_yds_per_cmp_last5,fav_passing_cmp_last5,und_passing_cmp_last5,fav_rushing_yds_last5,und_rushing_yds_last5,fav_rushing_per_att_last5,und_rushing_per_att_last5,fav_passing_tds_last5,und_passing_tds_last5,fav_total_tds_last5,und_total_tds_last5,fav_fg_made_last5,und_fg_made_last5,fav_fg_percent_last5,und_fg_percent_last5,fav_xp_made_last5,und_xp_made_last5,fav_def_ffum_last5,und_def_ffum_last5,fav_def_int_last5,und_def_int_last5,fav_def_sk_last5,und_def_sk_last5,fav_def_tkl_last5,und_def_tkl_last5,fav_to_fum_lost_last5,und_to_fum_lost_last5,fav_to_int_last5,und_to_int_last5,fav_total_to_last5,und_total_to_last5,fav_against_und_last_5_ats_percent,fav_against_und_last_5_percent,fav_as_fav_last_10_ats_percent,und_as_und_last_10_ats_percent,fav_last_10_percent,und_last_10_percent,fav_last_10_ats_percent,und_last_10_ats_percent,fav_score_last10,und_score_last10,fav_spread_diff_last10,und_spread_diff_last10,fav_passing_yds_last10,und_passing_yds_last10,fav_passing_yds_per_cmp_last10,und_passing_yds_per_cmp_last10,fav_passing_cmp_last10,und_passing_cmp_last10,fav_rushing_yds_last10,und_rushing_yds_last10,fav_rushing_per_att_last10,und_rushing_per_att_last10,fav_passing_tds_last10,und_passing_tds_last10,fav_total_tds_last10,und_total_tds_last10,fav_fg_made_last10,und_fg_made_last10,fav_fg_percent_last10,und_fg_percent_last10,fav_xp_made_last10,und_xp_made_last10,fav_def_ffum_last10,und_def_ffum_last10,fav_def_int_last10,und_def_int_last10,fav_def_sk_last10,und_def_sk_last10,fav_def_tkl_last10,und_def_tkl_last10,fav_to_fum_lost_last10,und_to_fum_lost_last10,fav_to_int_last10,und_to_int_last10,fav_total_to_last10,und_total_to_last10,fav_as_fav_last_ats_percent,und_as_und_last_ats_percent,fav_last_percent,und_last_percent,fav_last_ats_percent,und_last_ats_percent,fav_score_last,und_score_last,fav_spread_diff_last,und_spread_diff_last,fav_passing_yds_last,und_passing_yds_last,fav_passing_yds_per_cmp_last,und_passing_yds_per_cmp_last,fav_passing_cmp_last,und_passing_cmp_last,fav_rushing_yds_last,und_rushing_yds_last,fav_rushing_per_att_last,und_rushing_per_att_last,fav_passing_tds_last,und_passing_tds_last,fav_total_tds_last,und_total_tds_last,fav_fg_made_last,und_fg_made_last,fav_fg_percent_last,und_fg_percent_last,fav_xp_made_last,und_xp_made_last,fav_def_ffum_last,und_def_ffum_last,fav_def_int_last,und_def_int_last,fav_def_sk_last,und_def_sk_last,fav_def_tkl_last,und_def_tkl_last,fav_to_fum_lost_last,und_to_fum_lost_last,fav_to_int_last,und_to_int_last,fav_total_to_last,und_total_to_last,fav_as_fav_against_und_last_ats_percent,fav_against_und_last_ats_percent,fav_against_und_last_percent,sunday,monday,thursday,saturday,morning,afternoon,night,central_central,central_east,central_mountain,central_west,east_central,east_east,east__mountain,east_west,mountain_central,mountain_east,mountain_mountain,mountain_west,west_central,west_east,west_mountain,west_west,Temp,Dome,Fair,Partly_Cloudy,Mostly_Cloudy,Breezy,Windy,Blizzard,Light_Rain,Heavy_Rain,Light_Snow,Heavy_Snow,Thunderstorm
201706,2017,6,KC,PIT,-3.5,24,21,46,-185,165,1,0,0,1,0,0,0,1,0.4,1,0.6,1,0.4,32.8,19.8,0.5,5.3,241.4,270.2,12.25723766,12.35371148,0.696452628,0.631258091,137.4,130,4.679237344,4.239225258,1.2,1.8,2.4,3.6,1.2,2.4,0.533333333,0.8,2.4,2.2,0.8,0.8,1,1.2,0.8,2.8,46.4,45.8,0.6,0.2,0.8,1.4,1.4,1.6,0.6,0.2,0.7,0.625,0.9,0.8,0.9,0.5,30.1,23.2,-1.15,1.9,215,271.1,10.66760601,11.93421683,0.67870787,0.663874286,126.8,113.2,4.49264472,4.111912344,1.2,1.8,2.4,3.6,1.4,2,0.666666667,0.733333333,2.1,1.9,0.8,1,0.8,1.1,1.7,3.5,47.4,45.2,0.4,0.2,0.9,1.1,1.3,1.3,1,0,1,0,1,0,42,9,-6,28.5,264,277,12.57142857,11.54166667,0.75,0.648648649,103,69,3.322580645,2.464285714,2,3,4,6,3,0,1,0,3,3,0,3,2,1,0,4,50,63,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0
201706,2017,6,NE,NYJ,-9.5,29,19,48.5,-475,375,0,0,0,0,1,0,0,0.4,0.6,0.6,0.6,0.4,0.6,29.6,18.4,7.2,2.5,271.8,217,11.88074747,12.56278261,0.646253963,0.52661071,119.6,115.6,3.743032714,4.075165275,2,0.8,4,1.6,2.2,2,0.733333333,0.9,3,1,0.8,0.8,1.6,0.4,2.4,1.6,33.4,37,0.4,0.4,0.2,2,0.6,2.4,0.25,0.8,0.7,0.5,0.8,0.5,0.7,0.5,29.6,17.1,-1.15,3.8,261.2,229.3,11.56120986,11.78172485,0.637969723,0.564754899,107.4,111.9,3.7097583,4.399889426,1.7,1.3,3.4,2.6,1.9,1.6,0.791666667,0.716666667,2.4,1.2,1.3,0.7,0.8,0.7,2.3,1.7,37.4,40.1,0.3,0.5,0.3,1.5,0.6,2,1,1,1,1,1,1,19,17,-1,-1.5,276,210,11.04,10.5,0.735294118,0.666666667,120,127,4.137931034,4.233333333,3,2,6,4,2,3,0.666666667,1,3,3,2,2,1,1,0,3,44,38,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,0,0,0,0,0,0,0,0
201706,2017,6,NO,DET,-5.5,28,22,50.5,-240,200,1,1,0,1,0,0,0,0.6,0.6,0.4,0.6,0.6,0.6,25,24.6,-1.2,9.1,324.2,288.8,11.27572161,11.34137363,0.668321095,0.625806812,96.2,84.2,4.162207807,3.766699357,1.4,1,2.8,2,2.4,2,1,0.7,2.2,1.8,0.4,0,0.4,0.6,1.6,1.2,46.6,44,0.2,0.4,1.4,1,1.6,1.4,0.6,0.4,0.5,0.5,0.5,0.5,0.6,0.4,27.7,22.2,-0.15,4.65,330.4,280.7,11.79375797,11.094478,0.708361222,0.681303929,107.9,83.3,4.233441025,3.726689005,2.1,1.4,4.2,2.8,1.8,2,0.8,0.7,2.9,2.1,0.4,0.3,0.8,0.9,2.2,1.4,44.2,44.5,0.6,0.5,1,0.5,1.6,1,1,1,1,0,1,0,20,24,-16,5,350,347,12.06896552,13.34615385,0.58,0.634146341,132,76,5.739130435,3.619047619,2,2,4,4,2,1,1,0.5,2,3,0,0,0,0,1,1,44,50,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201706,2017,6,OAK,SD,-3,25,22,48,-160,140,1,0,1,0,0,0,0,0.6,0.25,0.4,0.2,0.4,0.25,21.6,19.8,6.8,1.3,203.6,251.6,10.40178159,12.916603,0.576498258,0.55219973,137.2,82.6,4.587352877,3.545838793,1.4,2,2.8,4,1.8,1,0.6,0.666666667,1.6,1.8,1.2,0.4,1.2,0.8,1.6,3,45.6,50.8,0.6,0.6,0.4,1.8,1,2.4,0.6,0.8,0.6,0.444444444,0.5,0.1,0.5,0.111111111,21.7,19.6,-0.35,0.9,230.2,264.2,10.82795721,12.15110933,0.595756581,0.597193454,104.5,87.2,3.848676439,3.493007519,1.6,2.2,3.2,4.4,1.8,1.1,0.8,0.65,1.7,2.2,0.9,1,1.1,1,1.6,2.5,47.5,48.3,0.4,0.4,0.8,1.7,1.2,2.1,0,1,0,1,0,1,17,27,16,8,171,269,8.55,12.22727273,0.625,0.578947368,57,129,3.5625,4.961538462,1,2,2,4,0,2,0,1,0,2,1,0,1,1,0,1,50,54,2,0,1,2,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,1,0,0,0,0,0,0,0,0,0,0
201706,2017,6,TB,ARI,-2.5,24,22,47,-140,120,0,0,1,0,0,0,0,0.4,0.2,0.6,0.4,0.2,0,20.4,16.2,1,-1.2,238,262,12.43457801,11.82344877,0.599267399,0.602806115,87.6,111.4,3.397904762,4.924572158,1.2,2.2,2.4,4.4,1.8,1.4,0.8,0.533333333,1.6,3.4,0.4,1.6,1.6,0.8,2.2,3.6,47.4,50.6,0.4,1,1.4,0.8,1.8,1.8,0.2,0.2,0.3,0.4,0.6,0.5,0.5,0.3,20.4,25.4,2.4,-1.55,267.3,265.5,13.08795278,11.79184719,0.619295396,0.585183453,93.3,97.8,3.401336225,4.379617661,1.3,1.9,2.6,3.8,1.6,1.4,0.7,0.666666667,1.8,2.6,1.1,1.4,1.3,0.6,2.6,3.6,46.3,50.1,0.7,0.8,1.2,1.3,1.9,2.1,0,0,0,0,0,0,14,7,-1,-20.5,202,263,10.1,11.95454545,0.571428571,0.523809524,112,84,4.48,3.5,1,3,2,6,1,3,0.333333333,1,1,4,0,4,3,2,3,7,55,51,1,0,1,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201706,2017,6,TEN,IND,-7,26,19,46.5,-310,250,1,1,0,1,0,0,0,0.6,0.4,0.4,0.4,0.4,0.6,22,19.4,5.9,-8.5,185.6,284.8,12.4823183,12.90057481,0.521260623,0.66339501,127.6,116,4.195763547,4.319545455,1,2.4,2,4.8,1.6,1.4,1,0.8,1.8,3.2,0.8,1,0.6,1,1.8,2.2,46,41.8,0.4,0.8,0.6,1,1,1.8,0.2,0,0.5,0.5,0.6,0.5,0.5,0.5,21,23.8,5.85,3.1,216.8,247,11.8974635,12.15621198,0.57663765,0.617564943,112.3,102.4,4.058228094,3.921668976,1.6,1.8,3.2,3.6,1.3,1.3,0.9,0.75,2,2.4,0.6,0.7,0.7,0.8,2,2.9,44.2,42.1,0.6,0.5,0.7,1,1.3,1.5,0,0,0,1,0,1,10,26,-5,-1.5,150,321,9.375,13.375,0.615384615,0.585365854,103,94,3.551724138,4.272727273,1,2,2,4,1,1,1,0.5,2,3,1,2,0,0,4,2,43,47,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0
201706,2017,6,WAS,SF,-11,28,17,46.5,-575,425,1,0,0,0,0,1,0,0.6,0.6,0.4,0,0.4,0.6,20.2,17.8,6.9,-0.4,275.4,167.2,13.50165043,9.592745098,0.632869276,0.605177279,93.8,125.6,4.038493391,4.619207422,1,1.2,2,2.4,1.8,0.6,0.7,0.266666667,2.2,1.6,0.8,1,1.2,0.6,2,2.4,53.2,51.8,0.8,0.8,1,0.2,1.8,1,0.2,0,0.5,0.555555556,0.4,0.1,0.5,0.5,23.3,17,2.85,3,313.2,212.7,13.5999899,10.62686931,0.670928023,0.605935148,101.7,125.5,3.937707591,4.683243818,2.1,1.5,4.2,3,1.9,1.2,0.8,0.583333333,2.4,1.8,0.9,0.8,1,0.5,2.5,1.9,48.8,51.4,0.5,0.7,0.5,0.3,1,1,0,0,0,0,0,0,20,23,-2,-1.5,287,215,13.04545455,12.64705882,0.628571429,0.772727273,38,62,2.533333333,2,1,1,2,2,1,0,0.5,0,1,3,0,0,0,0,1,0,51,48,1,2,2,0,3,2,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,0,0,0,1,0,0,0,0,0,0,0,0
201707,2017,7,CAR,CHI,-3,21,18,39.5,-150,130,0,0,1,0,0,0,0,0.4,0.6,0.6,0.4,0.4,0.6,21,17.6,10.4,-1.3,215.4,247.6,13.49047619,13.00821678,0.468657003,0.636757106,122,130.4,4.242529248,4.858465207,1.2,1.2,2.4,2.4,2.4,1,0.61,0.8,1.4,2.2,1.4,0.2,1.2,0.6,3.2,2.6,45.4,46.4,0.2,1,1.4,2,1.6,3,0.6,0.2,0.333333333,0.6,0.6,0.2,0.6,0.6,21.4,18,3.2,-3.8,221.1,238.9,13.23912435,12.47370923,0.524714957,0.628217522,115.4,124.4,4.28570412,4.721204632,1.2,1.4,2.4,2.8,1.9,1.3,0.705,0.75,1.9,2,1.2,0.5,1.1,0.5,2.8,2.2,45.7,46.4,0.6,0.7,0.9,1.8,1.5,2.5,0,1,0,1,0,1,23,27,8,8.5,237,149,13.16666667,11.46153846,0.5625,0.65,128,183,4,4.945945946,1,1,2,2,1,1,0.25,1,1,1,1,0,1,1,3,0,52,46,0,3,3,2,3,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0
201707,2017,7,DAL,SF,-6.5,27,20,48,-280,240,0,1,0,1,0,0,0,0.4,0.8,0.4,0,0.4,0.8,25,22,5.3,4.5,191.2,167.2,10.66409314,9.592745098,0.665728783,0.605177279,133.2,125.6,4.77072619,4.619207422,1.4,1.2,2.8,2.4,1.4,0.6,0.533333333,0.266666667,2.4,1.6,1.4,1,1,0.6,3,2.4,47,51.8,0.8,0.8,0.8,0.2,1.6,1,0.25,0.4,0.3,0.666666667,0.5,0.1,0.3,0.6,23,18.8,1.3,1.8,239.2,212.7,11.79287126,10.62686931,0.658133209,0.605935148,129.5,125.5,4.939029762,4.683243818,1.6,1.5,3.2,3,1.5,1.2,0.633333333,0.583333333,2.4,1.8,1.2,0.8,0.6,0.5,2.1,1.9,46.5,51.4,0.8,0.7,0.7,0.3,1.5,1,0,1,0,0,0,1,31,24,6.5,9,151,215,9.4375,12.64705882,0.551724138,0.772727273,69,62,3.285714286,2,1,1,2,2,2,0,1,0,1,3,0,0,0,0,2,0,52,48,0,2,2,0,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0
201707,2017,7,DEN,SD,-1,21,20,41,-120,100,0,0,1,0,0,0,0,0.5,0.5,0.6,0.4,0.5,0.4,21.6,19,12.7,2.1,225,251.6,10.51024837,12.916603,0.568457232,0.55219973,77.2,82.6,3.440210084,3.545838793,0.6,2,1.2,4,1.2,1,0.9,0.666666667,1.2,1.8,1.4,0.4,0.8,0.8,1.2,3,49.2,50.8,1.2,0.6,0.6,1.8,1.8,2.4,0.5,0.8,0.555555556,0.444444444,0.5,0.2,0.444444444,0.222222222,17.5,19.2,0.95,0.25,264.7,264.2,12.22826593,12.15110933,0.58380051,0.597193454,104,87.2,3.935144448,3.493007519,1.3,2.2,2.6,4.4,1.5,1.1,0.758333333,0.65,1.9,2.2,1,1,0.9,1,2.1,2.5,49.5,48.3,1.2,0.4,0.8,1.7,2,2.1,0,1,0,1,0,1,10,17,26.5,4,206,269,12.11764706,12.22727273,0.62962963,0.578947368,143,129,3.575,4.961538462,2,2,4,4,1,2,0.5,1,3,2,3,0,1,1,2,1,38,54,0,0,1,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,1,0,0,0,0,0,0,0,0,0,0
201707,2017,7,JAC,IND,-3,22,19,41.5,-165,145,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.4,0.6,25.4,22,13.4,-3.2,235.2,284.8,10.63693466,12.90057481,0.567181467,0.66339501,114.4,116,4.002192982,4.319545455,0.8,2.4,1.6,4.8,2.4,1.4,0.82,0.8,1.4,3.2,0.8,1,0.8,1,1.8,2.2,43.6,41.8,0.8,0.8,0.6,1,1.4,1.8,0.8,0.4,0.3,0.5,0.4,0.4,0.6,0.4,25,21.9,11.85,-0.8,237.6,247,10.80285023,12.15621198,0.592021856,0.617564943,101.5,102.4,3.828639619,3.921668976,1.4,1.8,2.8,3.6,1.8,1.3,0.71,0.75,1.3,2.4,0.7,0.7,0.5,0.8,2.1,2.9,43.8,42.1,0.8,0.5,1,1,1.8,1.5,0,0,0,0,0,0,17,22,11,-7,301,321,12.04,13.375,0.641025641,0.585365854,182,94,6.066666667,4.272727273,1,2,2,4,2,1,0.5,0.5,2,3,0,2,1,0,4,2,38,47,2,1,0,1,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201707,2017,7,KC,OAK,-3,24,21,46.5,-155,135,0,0,1,0,0,0,0,0.8,0.4,0.8,0.2,0.8,0.2,27,19.6,-2.4,5.1,241.4,203.6,12.25723766,10.40178159,0.696452628,0.576498258,137.4,137.2,4.679237344,4.587352877,1.2,1.4,2.4,2.8,1.2,1.8,0.533333333,0.6,2.4,1.6,0.8,1.2,1,1.2,0.8,1.6,46.4,45.6,0.6,0.6,0.8,0.4,1.4,1,0.8,1,0.7,0.6,0.8,0.4,0.8,0.4,28.5,19.5,-0.8,1.15,215,230.2,10.66760601,10.82795721,0.67870787,0.595756581,126.8,104.5,4.49264472,3.848676439,1.2,1.6,2.4,3.2,1.4,1.8,0.666666667,0.8,2.1,1.7,0.8,0.9,0.8,1.1,1.7,1.6,47.4,47.5,0.4,0.4,0.9,0.8,1.3,1.2,0,0,0,0,0,0,13,16,9.5,4,264,171,12.57142857,8.55,0.75,0.625,103,57,3.322580645,3.5625,2,1,4,2,3,0,1,0,3,0,0,1,2,1,0,0,50,50,0,2,1,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0
201707,2017,7,LA,ARI,-3,24,21,45.5,-165,145,1,1,1,0,0,0,0,0.2,0.4,0.6,0.6,0.4,0.2,26.6,19.2,8.1,-2.7,159.2,262,9.432605466,11.82344877,0.520525552,0.602806115,67.6,111.4,3.16662105,4.924572158,0.4,2.2,0.8,4.4,0.8,1.4,0.6,0.533333333,1.2,3.4,0.6,1.6,0.8,0.8,1.8,3.6,43.6,50.6,0.8,1,1.6,0.8,2.4,1.8,0.4,0.4,0.3,0.4,0.4,0.5,0.3,0.3,22.3,26.1,-4.55,-0.25,164.3,265.5,9.330840548,11.79184719,0.553032454,0.585183453,91.6,97.8,3.588889848,4.379617661,0.6,1.9,1.2,3.8,1.2,1.4,0.61,0.666666667,1.2,2.6,0.7,1.4,0.8,0.6,2.1,3.6,44.9,50.1,0.6,0.8,0.9,1.3,1.5,2.1,0,1,1,1,1,1,27,38,11,7.5,143,263,8.411764706,11.95454545,0.607142857,0.523809524,52,84,2.363636364,3.5,0,3,0,6,2,3,1,1,0,4,1,4,2,2,1,7,44,51,1,0,2,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0
201707,2017,7,MIN,BAL,-5,21,16,38,-240,200,1,1,0,1,0,0,0,0.4,0.6,0.6,0.4,0.4,0.4,18.6,18.8,7.1,8.9,293.6,291.4,10.03247549,9.850413595,0.717041778,0.66274976,84.6,99.4,4.073266212,4.796794872,1.6,1.8,3.2,3.6,2.4,2.2,1,0.95,1.2,2.4,0.8,0.8,0.4,1.4,2.6,1,43,39.2,1.2,0.4,0.4,1.2,1.6,1.6,0.2,0.2,0.4,0.5,0.6,0.4,0.5,0.4,21.6,20.1,2.8,9.15,243.5,282.2,9.684140971,9.969343444,0.701974579,0.661568453,99.3,98.9,4.177201889,4.357589064,1.2,1.6,2.4,3.2,2.2,2.3,0.9,0.975,1.6,2,0.7,1,0.8,1.1,2.9,1.9,43.8,38.3,0.8,0.2,0.5,1.1,1.3,1.3,0,1,1,0,1,0,23,24,16,8.5,250,279,10,8.454545455,0.735294118,0.647058824,124,72,4.428571429,4.5,3,0,6,0,1,1,1,1,4,1,1,0,2,0,2,1,35,30,0,0,1,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201707,2017,7,NE,ATL,-3,30,27,57,-145,125,1,1,1,0,0,0,0,0.4,0.8,0.8,0.6,0.4,0.4,29,24.2,2.9,4.6,271.8,288.8,11.88074747,13.19259259,0.646253963,0.713048128,119.6,147.2,3.743032714,5.148665188,2,2.4,4,4.8,2.2,2,0.733333333,0.76,3,3.6,0.8,1,1.6,1,2.4,2,33.4,39.6,0.4,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.6,0.7,0.8,0.7,0.6,0.5,29.4,30.3,-0.65,-2.15,261.2,286.6,11.56120986,12.95452828,0.637969723,0.693730583,107.4,115.2,3.7097583,4.192258002,1.7,1.9,3.4,3.8,1.9,2,0.791666667,0.771666667,2.4,2.9,1.3,1.1,0.8,0.7,2.3,1.8,37.4,41,0.3,0.3,0.3,0.5,0.6,0.8,0,0,1,0,0,0,24,17,2.5,16.5,276,331,11.04,12.25925926,0.735294118,0.75,120,142,4.137931034,6.454545455,3,4,6,8,2,1,0.666666667,1,3,5,2,1,1,1,0,2,44,48,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,0
201707,2017,7,NO,GB,-4,24,20,45.5,-190,170,0,1,0,1,0,0,0,0.8,0.6,0.6,0.6,0.6,0.4,29,26,-3.1,1,324.2,270.8,11.27572161,12.17675856,0.668321095,0.681965261,96.2,124.2,4.162207807,4.944109037,1.4,2.6,2.8,5.2,2.4,1.2,1,0.7,2.2,3.6,0.4,0.8,0.4,1.8,1.6,2.4,46.6,49.6,0.2,0.2,1.4,0,1.6,0.2,0.4,0.2,0.6,0.5,0.5,0.8,0.6,0.6,28,28.4,1,2.2,330.4,285.2,11.79375797,11.65745666,0.708361222,0.656259939,107.9,102.5,4.233441025,4.389983958,2.1,2.2,4.2,4.4,1.8,1.3,0.8,0.7,2.9,2.6,0.4,0.6,0.8,1.2,2.2,2.5,44.2,45.3,0.6,0.7,1,0.5,1.6,1.2,1,1,1,0,1,0,52,10,-8.5,16,350,300,12.06896552,11.11111111,0.58,0.692307692,132,153,5.739130435,4.935483871,2,4,4,8,2,1,1,1,2,2,0,0,0,1,1,2,44,44,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1,0,0,0,0
201707,2017,7,PHI,WAS,-5.5,27,21,49,-250,210,1,1,0,1,0,0,0,0.8,0.4,0.8,0.6,0.6,0.4,27,23.4,-1.7,5.1,241,275.4,9.433880471,13.50165043,0.601473735,0.632869276,109.8,93.8,3.724804318,4.038493391,1,1,2,2,2,1.8,0.733333333,0.7,1.6,2.2,1.2,0.8,1.4,1.2,1.6,2,41.4,53.2,0.2,0.8,1.2,1,1.4,1.8,0.2,0.2,0.6,0.7,0.7,0.5,0.7,0.4,26.4,23.3,-3.05,3.65,260.8,313.2,9.74079335,13.5999899,0.632977887,0.670928023,111.6,101.7,4.037174426,3.937707591,1,2.1,2,4.2,1.6,1.9,0.626666667,0.8,1.8,2.4,0.7,0.9,0.8,1,1.5,2.5,42.8,48.8,0.5,0.5,1,0.5,1.5,1,1,0,1,1,1,0,28,26,8,9,245,287,9.074074074,13.04545455,0.627906977,0.628571429,114,38,3.8,2.533333333,2,1,4,2,2,1,0.666666667,0.5,3,1,1,0,2,0,3,1,39,51,0,1,0,2,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0
201707,2017,7,PIT,CIN,-4,22,18,40,-210,180,1,1,0,1,0,0,0,0.4,0.6,0.6,0.4,0.6,0.6,19.4,16.8,5.8,2.9,270.2,232.6,12.35371148,11.07485335,0.631258091,0.674919553,130,114.4,4.239225258,3.480337207,1.8,1.2,3.6,2.4,2.4,2,0.8,0.8,2.2,2,0.8,0.2,1.2,1.2,2.8,2.4,45.8,38.8,0.2,0.4,1.4,0.4,1.6,0.8,0.8,0.8,0.5,0.6,0.8,0.5,0.5,0.7,22.7,19.6,3.2,0.95,271.1,221.7,11.93421683,10.61365559,0.663874286,0.628432916,113.2,106,4.111912344,3.608053247,1.8,1.2,3.6,2.4,2,1.6,0.733333333,0.75,1.9,1.7,1,0.3,1.1,1.2,3.5,2.1,45.2,44.8,0.2,0.5,1.1,0.5,1.3,1,0,1,1,1,1,1,19,20,9.5,-1,277,226,11.54166667,12.55555556,0.648648649,0.642857143,69,153,2.464285714,4.026315789,3,1,6,2,0,2,0,1,3,3,3,0,1,2,4,3,63,42,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0
201707,2017,7,SEA,NYG,-4,21,17,39,-200,170,0,1,0,1,0,0,0,0.4,0.8,0.6,0.2,0.4,0.6,22,20.4,-1.3,10.9,286.8,225,11.86483325,9.896919505,0.652505623,0.633923484,122.6,107.6,4.455104038,3.793136364,2,1.2,4,2.4,2.2,1.6,0.9,0.8,2.2,1.4,0.8,1,0.2,1.4,2.2,2,35.6,44.8,0.4,0.4,1.4,1.2,1.8,1.6,0.6,0.6,0.444444444,0.666666667,0.6,0.4,0.4,0.6,24,17,1.6,5.8,273.4,239,11.90190551,10.94822166,0.63443614,0.609124477,119.3,116.5,4.345341347,4.118107135,2,1.8,4,3.6,2.2,1.3,0.891666667,0.7,1.9,1.9,1.1,1,0.8,1,1.7,2.8,36.8,47.7,0.5,0.4,1,1.1,1.5,1.5,1,1,1,1,1,1,16,23,8,26.5,300,180,13.04347826,10.58823529,0.605263158,0.62962963,87,161,3.48,4.025,1,0,2,0,4,2,1,1,1,1,2,0,0,2,5,4,55,34,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0
201707,2017,7,TEN,CLE,-6,24,18,42.5,-250,210,0,0,0,1,0,0,0,0.6,0.2,0.6,0,0.6,0,26,15.2,2,-6.7,185.6,205.8,12.4823183,10.05732095,0.521260623,0.601493506,127.6,137.8,4.195763547,5.362964622,1,0.6,2,1.2,1.6,1.6,1,0.9,1.8,1.6,0.8,0.2,0.6,0.4,1.8,2,46,46.4,0.4,1.2,0.6,0.4,1,1.6,0.25,0.4,0.6,0.3,0.6,0.1,0.6,0.3,21.9,16.1,5.1,-3.6,216.8,196.2,11.8974635,9.975964255,0.57663765,0.558978888,112.3,116.7,4.058228094,4.760473283,1.6,0.6,3.2,1.2,1.3,1.7,0.9,0.816666667,2,1.1,0.6,0.3,0.7,0.7,2,1.5,44.2,44.6,0.6,1,0.7,0.9,1.3,1.9,1,0,1,0,1,0,36,17,-7,-8.5,150,232,9.375,8,0.615384615,0.725,103,231,3.551724138,7,1,2,2,4,1,1,1,0.5,2,3,1,0,0,1,4,4,43,57,0,3,1,1,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,0,0,1,0,0,0,0,0,0,0,0,0
